Temperature,Humidity,Moisture,Nitrogen,Phosphorus,Potassium,Soil_Type,Crop_Type,Fertilizer
32.4,58,34,17,22,27,Loamy,Oil Seeds,Ammonium Sulphate
27.9,40,31,6,52,22,Loamy,Ground Nuts,SSP
25.7,56,32,32,26,34,Loamy,Pulses,Ammonium Sulphate
27.7,44,44,26,10,29,Loamy,Cotton,Ammonium Sulphate
29.1,47,25,11,59,21,Loamy,Maize,SSP
32.2,64,52,56,49,45,Red,Sugarcane,NPK 20-20-20
27.5,48,44,85,20,10,Black,Cotton,Urea
24.3,61,46,10,88,18,Loamy,Cotton,DAP
31.1,69,54,72,36,41,Red,Sugarcane,NPK 20-20-20
34.4,45,33,6,9,71,Loamy,Maize,MOP
32.8,68,48,60,40,40,Red,Wheat,NPK 20-20-20
29.5,57,42,87,24,18,Red,Cotton,Urea
27.8,55,38,57,43,59,Loamy,Wheat,NPK 10-26-26
26.1,67,51,53,35,42,Red,Maize,NPK 20-20-20
28.1,32,37,12,55,10,Red,Oil Seeds,SSP
33.1,63,54,54,45,42,Red,Oil Seeds,NPK 20-20-20
14.4,52,47,20,19,33,Red,Maize,Ammonium Sulphate
33.5,34,29,11,60,29,Loamy,Pulses,SSP
30.4,56,47,40,46,51,Loamy,Maize,NPK 10-26-26
31.4,53,42,1,74,11,Red,Ground Nuts,DAP
26.9,53,57,53,45,41,Loamy,Sugarcane,NPK 20-20-20
25.3,33,36,2,50,11,Sandy,Ground Nuts,SSP
29.0,37,38,4,59,14,Sandy,Pulses,SSP
30.3,44,51,46,50,52,Red,Cotton,NPK 10-26-26
31.7,53,35,65,57,58,Loamy,Oil Seeds,NPK 10-26-26
30.6,49,53,58,57,60,Red,Rice,NPK 10-26-26
30.1,41,32,17,14,72,Black,Maize,MOP
30.7,50,47,22,15,30,Loamy,Tobacco,Ammonium Sulphate
33.0,67,49,53,40,36,Loamy,Cotton,NPK 20-20-20
35.2,67,51,14,79,4,Black,Rice,DAP
28.6,68,55,42,38,39,Loamy,Cotton,NPK 20-20-20
30.9,57,32,8,72,32,Loamy,Rice,DAP
33.4,48,41,18,18,68,Loamy,Wheat,MOP
29.7,42,48,30,13,26,Red,Tobacco,Ammonium Sulphate
27.7,73,47,49,46,42,Sandy,Wheat,NPK 20-20-20
35.0,58,46,52,47,45,Red,Maize,NPK 20-20-20
30.1,56,41,42,49,39,Red,Cotton,NPK 20-20-20
29.1,62,43,14,68,29,Sandy,Pulses,DAP
35.1,53,33,75,12,11,Black,Maize,Urea
26.4,56,47,55,56,49,Red,Wheat,NPK 10-26-26
28.5,49,41,5,59,6,Red,Ground Nuts,SSP
31.0,56,29,8,45,17,Loamy,Millets,SSP
25.3,68,46,14,74,27,Loamy,Pulses,DAP
22.1,30,22,11,52,10,Red,Oil Seeds,SSP
25.5,48,36,14,58,15,Red,Ground Nuts,SSP
26.6,47,40,2,0,72,Loamy,Cotton,MOP
25.9,41,39,49,60,63,Red,Maize,NPK 10-26-26
33.8,45,41,8,15,82,Black,Maize,MOP
29.2,50,56,24,10,22,Red,Maize,Ammonium Sulphate
33.5,56,42,16,34,36,Sandy,Millets,Ammonium Sulphate
36.3,42,35,14,12,83,Loamy,Maize,MOP
32.3,48,39,77,22,8,Loamy,Cotton,Urea
30.9,63,38,86,20,9,Loamy,Wheat,Urea
36.6,45,27,96,8,13,Black,Maize,Urea
33.4,46,37,14,69,13,Red,Pulses,DAP
27.1,61,54,65,50,40,Red,Rice,NPK 20-20-20
21.7,46,40,44,56,63,Red,Rice,NPK 10-26-26
30.7,65,45,22,79,23,Loamy,Rice,DAP
40.6,65,64,54,42,35,Sandy,Tobacco,NPK 20-20-20
20.9,37,35,6,58,4,Clayey,Oil Seeds,SSP
20.9,46,37,85,11,7,Clayey,Wheat,Urea
30.6,64,51,44,37,37,Black,Cotton,NPK 20-20-20
33.0,49,35,79,7,19,Loamy,Wheat,Urea
28.4,49,46,10,44,14,Red,Pulses,SSP
33.0,61,51,46,40,31,Sandy,Ground Nuts,NPK 20-20-20
26.0,64,35,76,1,12,Loamy,Maize,Urea
30.5,49,33,7,3,72,Red,Rice,MOP
26.1,38,35,12,8,85,Black,Cotton,MOP
23.6,57,38,87,11,12,Black,Rice,Urea
29.5,40,39,51,59,59,Loamy,Rice,NPK 10-26-26
30.9,49,39,26,24,83,Loamy,Maize,MOP
23.0,42,47,41,54,50,Red,Maize,NPK 10-26-26
28.9,43,43,12,11,78,Red,Wheat,MOP
30.1,50,52,10,78,15,Loamy,Wheat,DAP
32.5,47,49,48,56,48,Black,Tobacco,NPK 10-26-26
27.6,52,37,88,12,8,Black,Cotton,Urea
28.8,61,54,63,70,63,Sandy,Millets,NPK 10-26-26
22.1,65,39,48,45,61,Red,Tobacco,NPK 10-26-26
25.9,66,50,15,70,33,Black,Rice,DAP
23.5,48,36,47,67,47,Sandy,Rice,NPK 10-26-26
29.8,30,50,96,26,14,Black,Sugarcane,Urea
36.1,50,39,26,20,36,Loamy,Rice,Ammonium Sulphate
33.3,57,56,53,42,33,Red,Sugarcane,NPK 20-20-20
28.6,60,46,35,24,30,Red,Maize,Ammonium Sulphate
26.7,61,57,54,44,44,Red,Maize,NPK 20-20-20
33.5,72,55,58,43,31,Sandy,Cotton,NPK 20-20-20
27.8,72,50,11,70,12,Loamy,Rice,DAP
19.6,50,25,11,57,10,Loamy,Oil Seeds,SSP
28.1,62,52,42,59,56,Loamy,Rice,NPK 10-26-26
28.1,43,27,3,45,19,Loamy,Pulses,SSP
22.2,49,40,7,57,11,Red,Pulses,SSP
27.6,60,58,52,52,40,Sandy,Tobacco,NPK 20-20-20
29.3,60,52,13,74,0,Black,Maize,DAP
31.3,35,50,15,29,30,Sandy,Cotton,Ammonium Sulphate
27.5,45,36,3,15,62,Loamy,Rice,MOP
29.5,54,50,52,58,53,Loamy,Wheat,NPK 10-26-26
32.2,45,34,11,0,74,Loamy,Millets,MOP
22.8,56,46,20,77,18,Loamy,Wheat,DAP
23.9,50,32,20,28,26,Sandy,Cotton,Ammonium Sulphate
31.7,59,43,47,63,53,Sandy,Rice,NPK 10-26-26
25.2,67,46,27,74,24,Red,Rice,DAP
32.2,63,50,57,44,41,Loamy,Cotton,NPK 20-20-20
31.4,45,38,3,6,67,Black,Wheat,MOP
33.5,62,56,52,45,48,Loamy,Maize,NPK 20-20-20
31.5,50,45,8,8,79,Sandy,Rice,MOP
30.0,41,34,88,26,20,Clayey,Wheat,Urea
30.1,26,43,77,7,16,Loamy,Maize,Urea
31.9,33,38,9,17,80,Red,Pulses,MOP
33.9,52,41,20,19,62,Loamy,Wheat,MOP
26.9,40,29,4,13,63,Black,Wheat,MOP
22.8,47,31,32,24,23,Red,Wheat,Ammonium Sulphate
30.8,43,36,10,49,14,Red,Pulses,SSP
20.2,43,37,15,55,18,Red,Sugarcane,SSP
30.6,72,51,55,42,34,Sandy,Sugarcane,NPK 20-20-20
22.2,32,35,20,46,7,Loamy,Sugarcane,SSP
17.6,38,44,6,55,14,Red,Oil Seeds,SSP
28.8,47,33,9,48,3,Sandy,Pulses,SSP
25.9,40,34,19,21,37,Red,Maize,Ammonium Sulphate
27.3,42,29,0,57,15,Loamy,Oil Seeds,SSP
29.4,69,53,63,34,47,Loamy,Cotton,NPK 20-20-20
31.9,48,24,5,19,73,Black,Wheat,MOP
24.4,36,45,20,39,19,Loamy,Ground Nuts,SSP
26.4,65,42,7,69,4,Black,Pulses,DAP
19.6,36,28,12,47,15,Red,Ground Nuts,SSP
33.5,62,49,54,35,43,Loamy,Tobacco,NPK 20-20-20
33.9,62,49,81,0,13,Red,Rice,Urea
35.1,72,60,41,35,39,Sandy,Rice,NPK 20-20-20
27.2,68,38,17,87,15,Red,Ground Nuts,DAP
27.1,67,60,17,83,25,Black,Pulses,DAP
30.5,54,37,23,19,13,Red,Tobacco,Ammonium Sulphate
24.6,44,32,8,48,13,Red,Pulses,SSP
35.2,67,67,49,43,44,Sandy,Sugarcane,NPK 20-20-20
28.7,42,49,94,21,10,Red,Oil Seeds,Urea
21.7,48,46,53,53,54,Black,Oil Seeds,NPK 10-26-26
33.1,56,49,52,42,33,Black,Cotton,NPK 20-20-20
29.8,43,37,85,7,6,Sandy,Maize,Urea
26.9,70,48,66,43,38,Clayey,Cotton,NPK 20-20-20
29.7,66,50,47,41,34,Loamy,Cotton,NPK 20-20-20
25.0,50,41,30,25,29,Sandy,Maize,Ammonium Sulphate
25.6,50,35,12,12,66,Loamy,Cotton,MOP
21.7,51,36,26,15,25,Red,Millets,Ammonium Sulphate
37.6,70,60,48,40,54,Loamy,Ground Nuts,NPK 20-20-20
26.2,52,42,18,16,26,Loamy,Wheat,Ammonium Sulphate
29.1,45,43,97,5,29,Black,Cotton,Urea
28.7,60,45,15,72,24,Clayey,Wheat,DAP
25.8,57,38,42,55,49,Sandy,Sugarcane,NPK 10-26-26
25.2,61,35,41,14,31,Black,Tobacco,Ammonium Sulphate
28.8,49,30,14,50,18,Red,Oil Seeds,SSP
31.2,80,49,71,41,35,Loamy,Sugarcane,NPK 20-20-20
35.2,72,62,57,47,46,Sandy,Cotton,NPK 20-20-20
31.7,39,27,12,44,29,Red,Wheat,SSP
26.2,43,35,7,51,9,Red,Pulses,SSP
31.5,57,27,4,19,74,Red,Maize,MOP
24.6,56,48,24,20,37,Loamy,Tobacco,Ammonium Sulphate
30.2,33,36,26,8,25,Sandy,Millets,Ammonium Sulphate
23.2,74,56,66,46,44,Red,Maize,NPK 20-20-20
25.2,37,37,13,49,23,Loamy,Oil Seeds,SSP
21.2,67,47,52,59,41,Black,Wheat,NPK 10-26-26
25.1,52,29,13,14,31,Red,Millets,Ammonium Sulphate
17.3,36,28,12,54,15,Red,Oil Seeds,SSP
21.7,50,46,19,30,36,Red,Millets,Ammonium Sulphate
24.6,55,42,23,21,24,Black,Millets,Ammonium Sulphate
27.1,42,31,3,43,7,Red,Wheat,SSP
32.0,47,40,8,7,58,Red,Wheat,MOP
30.0,51,42,12,12,69,Loamy,Wheat,MOP
24.6,54,35,18,20,35,Clayey,Ground Nuts,Ammonium Sulphate
30.9,56,34,27,25,35,Sandy,Tobacco,Ammonium Sulphate
38.0,73,50,64,39,36,Red,Sugarcane,NPK 20-20-20
27.0,43,35,11,12,69,Loamy,Cotton,MOP
31.8,40,35,0,17,81,Red,Wheat,MOP
30.2,41,38,15,4,73,Black,Rice,MOP
24.6,59,51,22,70,11,Loamy,Pulses,DAP
27.9,53,44,50,49,37,Sandy,Tobacco,NPK 10-26-26
29.3,61,31,93,15,13,Loamy,Sugarcane,Urea
32.2,56,35,10,67,13,Loamy,Pulses,DAP
29.3,34,28,9,14,72,Sandy,Cotton,MOP
29.2,53,31,81,22,10,Clayey,Maize,Urea
28.5,36,36,5,53,7,Loamy,Pulses,SSP
32.5,46,36,23,22,25,Sandy,Maize,Ammonium Sulphate
31.9,48,37,14,58,17,Sandy,Ground Nuts,SSP
31.5,47,46,86,31,15,Sandy,Wheat,Urea
24.4,47,25,11,57,3,Black,Ground Nuts,SSP
25.2,42,39,55,52,59,Red,Tobacco,NPK 10-26-26
33.9,58,43,57,47,59,Loamy,Wheat,NPK 10-26-26
27.5,62,48,19,13,19,Sandy,Wheat,Ammonium Sulphate
28.1,40,16,7,45,8,Loamy,Pulses,SSP
30.5,45,48,93,16,14,Loamy,Sugarcane,Urea
28.6,66,54,11,80,10,Loamy,Maize,DAP
27.8,55,52,88,20,9,Clayey,Ground Nuts,Urea
34.1,54,51,43,53,52,Sandy,Maize,NPK 10-26-26
22.1,50,25,13,51,12,Sandy,Ground Nuts,SSP
26.6,42,41,16,40,33,Loamy,Millets,Ammonium Sulphate
29.4,58,44,29,80,10,Loamy,Cotton,DAP
31.5,50,43,19,21,39,Clayey,Millets,Ammonium Sulphate
25.7,70,43,18,71,14,Black,Pulses,DAP
36.2,50,39,22,26,37,Loamy,Ground Nuts,Ammonium Sulphate
25.7,64,52,38,47,59,Black,Millets,NPK 10-26-26
20.7,54,53,53,49,41,Loamy,Maize,NPK 20-20-20
27.2,59,52,21,91,21,Black,Rice,DAP
25.8,42,45,26,15,21,Loamy,Wheat,Ammonium Sulphate
26.3,56,50,56,42,48,Red,Sugarcane,NPK 20-20-20
26.8,59,61,65,42,33,Red,Oil Seeds,NPK 20-20-20
22.4,48,30,11,46,8,Loamy,Ground Nuts,SSP
24.7,54,37,79,16,8,Sandy,Cotton,Urea
33.9,58,61,18,83,32,Red,Maize,DAP
26.2,63,36,11,77,20,Red,Maize,DAP
23.0,45,33,15,23,20,Red,Millets,Ammonium Sulphate
24.0,25,29,17,47,9,Sandy,Pulses,SSP
30.6,53,52,59,38,35,Loamy,Sugarcane,NPK 20-20-20
36.4,55,49,56,51,44,Sandy,Maize,NPK 10-26-26
21.3,32,30,12,45,14,Sandy,Oil Seeds,SSP
20.9,41,27,17,0,68,Black,Maize,MOP
26.9,56,38,25,87,22,Red,Cotton,DAP
30.3,57,49,11,71,11,Black,Rice,DAP
35.4,72,47,20,73,30,Loamy,Rice,DAP
27.7,40,28,18,55,11,Sandy,Ground Nuts,SSP
28.4,60,49,12,77,17,Red,Rice,DAP
27.5,61,51,16,64,21,Red,Ground Nuts,DAP
36.3,61,30,87,7,5,Loamy,Sugarcane,Urea
24.3,49,44,47,45,61,Sandy,Cotton,NPK 10-26-26
28.4,53,50,54,47,44,Black,Cotton,NPK 10-26-26
30.5,70,41,23,93,0,Loamy,Rice,DAP
26.8,51,41,42,56,62,Clayey,Cotton,NPK 10-26-26
35.1,64,56,41,54,31,Loamy,Sugarcane,NPK 20-20-20
26.2,57,52,54,42,39,Red,Maize,NPK 20-20-20
32.3,39,32,1,11,84,Loamy,Pulses,MOP
25.3,31,38,10,59,7,Red,Pulses,SSP
30.1,59,43,91,10,5,Black,Ground Nuts,Urea
20.2,46,36,91,10,12,Black,Maize,Urea
28.7,43,26,8,49,21,Sandy,Oil Seeds,SSP
28.7,51,36,32,26,32,Black,Millets,Ammonium Sulphate
29.6,49,45,83,26,6,Red,Oil Seeds,Urea
27.0,62,51,48,67,48,Red,Maize,NPK 10-26-26
32.6,60,43,14,26,31,Red,Wheat,Ammonium Sulphate
24.1,41,24,17,59,5,Black,Pulses,SSP
23.1,44,39,12,12,17,Sandy,Wheat,Ammonium Sulphate
23.8,55,47,38,49,49,Loamy,Millets,NPK 10-26-26
27.8,34,42,1,49,15,Red,Ground Nuts,SSP
40.3,75,60,47,46,31,Clayey,Cotton,NPK 20-20-20
27.3,59,36,54,45,63,Red,Cotton,NPK 10-26-26
30.6,37,37,17,52,16,Clayey,Pulses,SSP
19.9,50,34,102,9,15,Clayey,Cotton,Urea
29.0,51,30,9,59,6,Black,Oil Seeds,SSP
36.0,45,43,24,31,20,Loamy,Wheat,Ammonium Sulphate
26.3,60,47,27,72,6,Loamy,Rice,DAP
25.5,69,52,42,50,37,Loamy,Tobacco,NPK 20-20-20
25.1,41,21,2,51,13,Sandy,Maize,SSP
27.9,44,40,16,27,30,Sandy,Rice,Ammonium Sulphate
35.9,50,52,50,49,45,Red,Maize,NPK 10-26-26
29.5,54,42,16,20,24,Loamy,Sugarcane,Ammonium Sulphate
31.5,44,46,14,9,83,Black,Wheat,MOP
30.6,41,44,13,8,67,Loamy,Rice,MOP
32.1,63,55,15,74,27,Black,Wheat,DAP
27.4,49,38,95,6,5,Clayey,Sugarcane,Urea
30.9,55,51,65,40,43,Sandy,Tobacco,NPK 20-20-20
28.1,73,41,14,71,22,Black,Maize,DAP
30.6,57,57,15,67,11,Black,Maize,DAP
20.5,35,24,1,56,21,Clayey,Ground Nuts,SSP
23.8,52,25,10,53,24,Sandy,Ground Nuts,SSP
34.8,44,49,19,9,30,Sandy,Pulses,Ammonium Sulphate
25.5,35,31,15,16,70,Red,Wheat,MOP
29.0,41,38,12,16,87,Loamy,Rice,MOP
30.5,62,37,17,66,21,Red,Rice,DAP
28.1,43,43,5,55,18,Red,Pulses,SSP
35.0,55,45,14,19,33,Loamy,Tobacco,Ammonium Sulphate
30.3,38,26,21,53,9,Red,Oil Seeds,SSP
30.8,38,54,26,11,25,Sandy,Millets,Ammonium Sulphate
30.0,39,27,5,55,16,Loamy,Pulses,SSP
29.4,69,45,15,88,17,Sandy,Wheat,DAP
26.9,53,35,16,45,28,Black,Ground Nuts,SSP
32.3,47,30,14,8,85,Black,Sugarcane,MOP
29.0,37,36,0,52,17,Red,Maize,SSP
23.1,69,49,18,87,3,Loamy,Wheat,DAP
19.7,56,43,42,21,41,Red,Cotton,Ammonium Sulphate
29.3,47,27,14,3,72,Clayey,Rice,MOP
28.0,54,48,18,20,28,Loamy,Tobacco,Ammonium Sulphate
28.0,60,53,0,81,11,Red,Tobacco,DAP
35.0,51,40,80,16,15,Clayey,Rice,Urea
32.2,62,43,29,26,25,Sandy,Maize,Ammonium Sulphate
26.7,51,37,56,55,75,Sandy,Maize,NPK 10-26-26
25.7,50,52,56,51,72,Sandy,Wheat,NPK 10-26-26
27.9,46,46,90,1,23,Black,Pulses,Urea
20.5,31,31,3,48,5,Sandy,Oil Seeds,SSP
27.3,65,37,55,45,56,Loamy,Maize,NPK 10-26-26
32.2,66,53,39,40,38,Sandy,Maize,NPK 20-20-20
23.4,43,32,79,10,2,Clayey,Cotton,Urea
27.2,44,41,84,29,23,Black,Rice,Urea
18.9,36,35,13,44,14,Red,Ground Nuts,SSP
25.5,69,56,17,76,30,Black,Pulses,DAP
27.8,62,64,64,39,40,Black,Pulses,NPK 20-20-20
25.4,67,58,51,42,45,Loamy,Sugarcane,NPK 20-20-20
32.6,48,48,37,56,67,Sandy,Cotton,NPK 10-26-26
32.8,49,32,79,20,16,Clayey,Maize,Urea
24.1,55,51,22,29,31,Clayey,Wheat,Ammonium Sulphate
25.2,45,27,16,21,31,Loamy,Wheat,Ammonium Sulphate
29.6,40,40,22,13,35,Loamy,Tobacco,Ammonium Sulphate
33.3,61,47,57,43,47,Loamy,Ground Nuts,NPK 20-20-20
32.0,41,48,73,0,3,Clayey,Sugarcane,Urea
27.4,36,37,4,62,7,Red,Ground Nuts,SSP
18.5,44,26,3,54,15,Red,Pulses,SSP
31.5,54,46,82,4,14,Clayey,Sugarcane,Urea
24.7,59,43,13,67,13,Black,Cotton,DAP
21.2,52,34,82,12,16,Clayey,Wheat,Urea
21.8,51,49,77,19,6,Sandy,Pulses,Urea
33.5,33,48,10,22,75,Sandy,Maize,MOP
21.6,68,45,91,13,15,Clayey,Ground Nuts,Urea
27.4,46,33,9,7,71,Red,Wheat,MOP
25.1,48,49,67,52,52,Red,Rice,NPK 10-26-26
27.1,66,47,14,31,21,Clayey,Pulses,Ammonium Sulphate
26.5,55,56,55,34,41,Loamy,Cotton,NPK 20-20-20
24.5,36,28,10,20,79,Loamy,Wheat,MOP
29.1,30,25,19,49,3,Loamy,Oil Seeds,SSP
27.8,49,39,12,11,89,Loamy,Wheat,MOP
31.5,70,57,57,44,45,Red,Oil Seeds,NPK 20-20-20
26.9,62,62,57,47,45,Loamy,Cotton,NPK 20-20-20
26.1,54,43,18,33,41,Sandy,Millets,Ammonium Sulphate
23.7,48,39,93,19,0,Loamy,Maize,Urea
27.0,43,29,7,9,59,Loamy,Maize,MOP
28.3,58,45,83,6,0,Sandy,Cotton,Urea
27.8,50,44,55,42,55,Loamy,Wheat,NPK 10-26-26
24.5,52,28,5,55,26,Red,Ground Nuts,SSP
32.4,60,60,57,43,29,Loamy,Maize,NPK 20-20-20
25.2,44,35,31,21,27,Loamy,Maize,Ammonium Sulphate
25.2,54,45,46,57,42,Sandy,Ground Nuts,NPK 10-26-26
30.6,30,37,2,13,60,Loamy,Cotton,MOP
35.4,62,54,58,41,33,Red,Sugarcane,NPK 20-20-20
25.3,46,35,63,15,6,Black,Cotton,Urea
29.1,37,34,11,56,20,Sandy,Ground Nuts,SSP
37.2,65,52,61,36,44,Red,Cotton,NPK 20-20-20
26.9,58,37,55,45,47,Loamy,Pulses,NPK 10-26-26
30.0,54,35,51,51,57,Red,Wheat,NPK 10-26-26
28.1,66,54,19,72,22,Black,Sugarcane,DAP
27.8,62,53,52,63,52,Red,Ground Nuts,NPK 10-26-26
24.0,47,35,6,60,11,Loamy,Oil Seeds,SSP
30.8,47,36,34,54,56,Loamy,Cotton,NPK 10-26-26
30.6,60,51,53,40,35,Sandy,Cotton,NPK 20-20-20
23.9,44,33,13,46,8,Sandy,Ground Nuts,SSP
33.9,46,47,28,78,16,Red,Wheat,DAP
35.5,63,46,26,32,24,Red,Maize,Ammonium Sulphate
31.5,34,42,6,10,81,Loamy,Oil Seeds,MOP
33.9,56,44,63,38,40,Loamy,Tobacco,NPK 20-20-20
20.7,33,29,82,21,11,Loamy,Sugarcane,Urea
34.5,62,33,38,14,33,Loamy,Tobacco,Ammonium Sulphate
30.9,52,35,55,55,51,Red,Maize,NPK 10-26-26
28.3,61,53,9,78,13,Red,Pulses,DAP
38.2,65,70,61,48,45,Red,Tobacco,NPK 20-20-20
29.3,58,49,24,22,33,Sandy,Rice,Ammonium Sulphate
30.9,43,31,3,52,14,Black,Oil Seeds,SSP
34.1,55,42,24,17,28,Red,Tobacco,Ammonium Sulphate
31.0,69,57,57,41,36,Sandy,Tobacco,NPK 20-20-20
19.6,40,34,11,44,13,Sandy,Oil Seeds,SSP
26.7,30,42,13,45,23,Sandy,Ground Nuts,SSP
30.8,38,42,77,11,20,Clayey,Tobacco,Urea
31.1,61,39,39,54,40,Red,Cotton,NPK 20-20-20
29.7,66,39,36,63,46,Sandy,Sugarcane,NPK 10-26-26
28.9,46,42,78,0,5,Clayey,Millets,Urea
29.6,41,42,30,23,33,Red,Maize,Ammonium Sulphate
34.8,65,60,72,45,42,Sandy,Maize,NPK 20-20-20
37.6,55,48,49,38,44,Red,Maize,NPK 20-20-20
25.9,53,44,50,66,51,Clayey,Tobacco,NPK 10-26-26
28.5,47,49,54,53,48,Red,Wheat,NPK 10-26-26
23.7,53,45,89,9,25,Loamy,Sugarcane,Urea
30.4,47,41,17,57,0,Loamy,Ground Nuts,SSP
26.7,39,35,20,61,10,Red,Ground Nuts,SSP
23.3,47,29,28,18,28,Loamy,Maize,Ammonium Sulphate
33.6,31,42,5,61,9,Black,Pulses,SSP
25.3,58,56,59,51,53,Loamy,Wheat,NPK 10-26-26
25.3,53,45,40,47,50,Sandy,Oil Seeds,NPK 10-26-26
26.1,55,49,77,13,20,Red,Sugarcane,Urea
27.2,49,50,46,55,58,Sandy,Maize,NPK 10-26-26
27.6,45,47,69,19,25,Loamy,Cotton,Urea
24.1,42,42,5,22,67,Red,Maize,MOP
24.4,60,60,48,45,39,Red,Wheat,NPK 20-20-20
26.9,64,60,54,46,41,Sandy,Cotton,NPK 20-20-20
28.6,51,42,7,20,57,Clayey,Cotton,MOP
30.8,59,55,66,47,34,Red,Tobacco,NPK 20-20-20
34.7,60,57,65,38,48,Loamy,Oil Seeds,NPK 20-20-20
20.8,49,43,5,58,13,Loamy,Ground Nuts,SSP
34.5,61,34,9,86,8,Loamy,Rice,DAP
26.9,54,34,32,26,32,Sandy,Wheat,Ammonium Sulphate
28.6,42,31,1,8,69,Loamy,Tobacco,MOP
29.1,44,41,24,19,27,Sandy,Millets,Ammonium Sulphate
21.5,50,40,26,10,27,Sandy,Tobacco,Ammonium Sulphate
30.2,38,44,2,52,4,Red,Oil Seeds,SSP
25.6,34,36,7,21,89,Red,Wheat,MOP
18.7,47,53,18,69,20,Loamy,Ground Nuts,DAP
25.9,45,55,89,8,14,Black,Maize,Urea
26.7,49,37,6,62,12,Red,Oil Seeds,SSP
24.3,55,44,78,10,14,Black,Sugarcane,Urea
27.0,50,31,9,16,82,Sandy,Rice,MOP
25.1,48,41,11,21,38,Loamy,Millets,Ammonium Sulphate
28.1,53,41,85,20,22,Loamy,Sugarcane,Urea
33.6,47,35,96,23,12,Loamy,Wheat,Urea
25.1,39,36,16,49,12,Loamy,Ground Nuts,SSP
21.0,51,38,12,16,64,Sandy,Ground Nuts,MOP
30.5,46,31,16,6,61,Loamy,Maize,MOP
27.8,75,60,0,71,11,Black,Wheat,DAP
37.8,52,33,10,10,69,Black,Rice,MOP
28.7,48,34,21,31,24,Red,Maize,Ammonium Sulphate
34.7,45,38,91,6,17,Clayey,Cotton,Urea
37.4,38,31,6,6,64,Loamy,Cotton,MOP
22.8,44,32,13,21,72,Loamy,Wheat,MOP
30.9,52,29,23,27,38,Red,Tobacco,Ammonium Sulphate
28.7,42,32,54,52,55,Red,Cotton,NPK 10-26-26
22.9,35,39,15,57,11,Red,Ground Nuts,SSP
28.1,54,40,52,54,50,Red,Wheat,NPK 10-26-26
26.3,59,42,11,33,26,Loamy,Millets,Ammonium Sulphate
20.1,56,24,5,44,4,Red,Oil Seeds,SSP
22.4,55,35,68,13,7,Red,Rice,Urea
24.6,59,42,40,55,66,Loamy,Wheat,NPK 10-26-26
31.1,42,43,18,28,20,Red,Wheat,Ammonium Sulphate
32.2,55,35,6,1,75,Black,Maize,MOP
26.8,42,27,10,58,0,Sandy,Pulses,SSP
27.4,45,50,31,26,26,Clayey,Oil Seeds,Ammonium Sulphate
28.1,38,40,23,14,34,Black,Oil Seeds,Ammonium Sulphate
31.1,60,46,50,59,41,Sandy,Cotton,NPK 10-26-26
27.6,68,55,48,51,58,Loamy,Rice,NPK 10-26-26
34.0,52,51,91,0,16,Clayey,Maize,Urea
36.8,52,34,29,22,19,Loamy,Maize,Ammonium Sulphate
29.6,50,54,37,25,27,Red,Maize,Ammonium Sulphate
24.2,34,38,19,56,14,Loamy,Pulses,SSP
26.6,76,51,55,40,50,Sandy,Tobacco,NPK 20-20-20
26.1,66,49,53,39,43,Loamy,Pulses,NPK 20-20-20
31.1,55,50,42,66,67,Red,Maize,NPK 10-26-26
28.9,56,50,91,24,3,Sandy,Cotton,Urea
22.9,51,48,17,20,36,Sandy,Millets,Ammonium Sulphate
29.9,38,26,7,42,25,Loamy,Wheat,SSP
37.9,68,65,48,49,36,Red,Tobacco,NPK 20-20-20
21.0,48,39,7,62,12,Loamy,Oil Seeds,SSP
23.9,45,28,10,58,0,Loamy,Pulses,SSP
27.7,50,53,45,46,65,Black,Pulses,NPK 10-26-26
30.0,54,30,84,17,1,Red,Wheat,Urea
27.6,43,66,18,79,17,Loamy,Pulses,DAP
37.4,63,57,61,33,44,Sandy,Maize,NPK 20-20-20
32.7,63,45,55,51,38,Loamy,Maize,NPK 20-20-20
24.6,72,59,63,50,53,Red,Wheat,NPK 20-20-20
24.5,34,29,9,53,17,Red,Cotton,SSP
21.6,36,29,13,15,75,Loamy,Cotton,MOP
37.8,60,55,56,46,38,Sandy,Millets,NPK 20-20-20
36.5,58,59,58,44,42,Sandy,Wheat,NPK 20-20-20
18.3,39,40,4,42,22,Loamy,Pulses,SSP
22.9,56,41,26,23,17,Sandy,Wheat,Ammonium Sulphate
26.0,50,35,12,58,13,Sandy,Ground Nuts,SSP
29.5,47,45,30,25,33,Red,Tobacco,Ammonium Sulphate
30.0,57,39,18,27,29,Red,Oil Seeds,Ammonium Sulphate
34.5,54,36,94,1,13,Loamy,Rice,Urea
25.1,63,60,19,76,17,Black,Pulses,DAP
33.6,54,52,4,77,14,Black,Pulses,DAP
27.9,65,49,41,62,54,Sandy,Cotton,NPK 10-26-26
36.8,51,41,89,24,11,Black,Maize,Urea
30.8,86,46,55,44,40,Sandy,Cotton,NPK 20-20-20
33.5,43,51,50,53,64,Black,Maize,NPK 10-26-26
24.7,59,41,48,55,57,Red,Rice,NPK 10-26-26
30.2,50,39,98,6,6,Black,Millets,Urea
29.9,63,54,55,43,41,Loamy,Pulses,NPK 20-20-20
30.6,59,38,97,5,10,Loamy,Maize,Urea
27.8,42,32,76,15,3,Loamy,Sugarcane,Urea
